file_name,comment_text,stance_label
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"Vandna Sharma Warden- KGBV-Badarbas, Shivpuri 9893543512 Mr.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"5.4 Sampling The study was conducted in four state Andhra Pradesh Jammu & Kashmir Rajasthan Bihar, 10 district were selected out of the four states three from AP, thee from Rajasthan, two from J&K and two from Bihar.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Cooking has to be done only by them and in their absence by hiring proper 43 cooks from the market and teacher should not be engaged in cooking activities.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,It is seen only 50 percent of the teachers interviewed have said that the parents do cooperate to improve the performance of the girls.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"The members of the district level committees are District Magistrate (Chairman), DIET Principal, Basic Siksha Adhikari, and one person nominated by DM.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,30 to 40 students are staying in one room Mandla: Hostel rooms are not sufficient.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Table 8.62 Distribution of teachers as per their satisfaction of the remuneration received.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,Nearly half (47%) of the participating states use charcoal/wood stoves along with gas stoves or electric stoves in the cooking facilities.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",38 students and ensure that no student leaves the school without TC.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"Hand wash Counselling is given, Cleaning agents are used.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Nature of job The nature of job is likely to have an effect on the performance of a person and consequently of the education of the girls in KGBVs.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"The brief “The State of Food Security and Nutrition in the World 2020” suggests that the Covid-19 pandemic may add 83–132 million people to the ranks of the undernourished in 2020 (FAO, IFAD, UNICEF, WFP, & WHO 2020).",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,33 The details about the nature of job in the case of the non-teaching staff have been analysed and presented in the table below.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","• For EWS, the Income Certificate does not show annual income as less than one lakh per annum.",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf", In remaining schools that get less priority in application form some seats remain vacant in absence of demand.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","However, the rest of 35% sample schools (40% Rural + 30% Urban) had some drop-outs.",Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,Revised Guidelines for Restructuring of The Composition of Joint Review Mission.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,It is seen that only one out of the 23 percent of the current students and about 43 percent of the ex-students have attended the bridge courses.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","3.9 Impact As per study findings the impact of implementation of Section 12(1) (c) of the RTE Act, 2009 in Madhya Pradesh has been as follows: Development and Research Services Pvt.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,It would be better if the teacher are made permanent so that they may have more job satisfaction which will have an effect on their performance and hence on the education of the girls.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Teachers’ view on Regularity in attendance by students and interest of girls in studies Regular attendance to the classes by the students is important for the student to follow the lessons taught.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The situation needs a lot of improvement.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,In this regard NIOs run courses on Rural Health and Rural – Engineering and schemes such as ‘Aasha’ and ‘Hunar’ can be used in KGBVs to enable students to link education with the world of work.,Neutral
SSG-2022-report.pdf,"Primarily from the north eastern States, namely- Manipur, Meghalaya, Mizoram, Nagaland, Sikkim, Tripura, Andaman and Nicobar, Dadra N Haveli, Daman Puducherry.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,There seems to be no regular pattern of release of funds.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"Across participating states, an average of 7.9 food categories are included on the mid-day meal menu.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Qualification of staff interviewed The basic qualifications of teaching and non-teaching staff interviewed have been collected and they are grouped according to their classification and presented in the tables below.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf, The linkages between civil society and KGBVs need to be strengthened for better implementation of the scheme.,Neutral
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,H1: There is a significant association between the age and the preference to rate that the populations were aware about the New Education Policy of 2020.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf, The community members through SMCs should be involved indecisions regarding the management of the KGBVs and should become a part of planning and monitoring processes.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"In 2006, this was revised to 450 calories per day and 12 grams of protein (Chutani 2012).",Neutral
SSG-2022-report.pdf,Direct Observation (300 Marks) 226.81 Direct Observation of Households (150 Marks) 148.86 Direct Observation of Public Places (60 Marks) 59.36 Direct Observation of Village Level Waste Management Assets and IEC Displays (90 Marks) 18.58 2.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","However, in 2018, boys dominated girls by about 4 percentage points in this regard.",Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"World Development, 98: 555–572. FAO, IFAD, UNICEF, WFP and WHO.",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",Table 4.22: Distribution of sample schools by performance of EWS / DG students in comparison to other students in Karnataka List of items Distribution of schools Rural Urban Total No.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,The responses received from them have been consolidated ad pretend in the table below.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,In the case of toilets hardly one or two have expressed dissatisfaction over the upkeep.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","Section 12 (1) (c) of the RTE Act states that private schools shall admit in class I, minimum 25 per cent of strength of that class, children belonging to disadvantaged groups and weaker section Development and Research Services Pvt.",Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf"," About 75%, 89% and 20% schools in Delhi, MP and Karnataka did not have separate bank account for reimbursements.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Subject taught It is expected that there should be separate teachers for each subject in the KGBVs for the better education of the girls.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"It therefore involves a lot of paperwork, sophisticated standards and measurements, and demanding delivery schedules, making it challenging for small- scale suppliers to compete.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Nearly 60% of the KGBVs need major repairing work.,Neutral
SSG-2022-report.pdf,The Key Informants of every village along with citizens were interviewed for their feedback on SBM related parameters.,Neutral
SSG-2022-report.pdf,iv. Then a Random Number (Rn) was generated between the 1st village’s population and the Sampling Interval.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",Majority of the 80% schools (Rural 70% + Urban 90%) did not face any problem in receiving reimbursement funds.,Oppose
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",Failure to give TC certificate invites disciplinary action against said head teacher.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Whether the KGBV allows the parents to come see the girls in the KGBV has been ascertained and It is seen [n all the schools in Rajasthan the parents are allowed to visit the KGBVs and see the girls.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"Classes VI, VII and VIII have more or less same strength.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Toilet facilities are not sufficient in 10% schools.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","In some cases, the reason was attributed to non-affordability of expenses related to non-refundable charges on school uniform, text books and transport etc.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,A continuous and comprehensives evaluation system is adopted.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",The content analysis of discussions held with the concerned authorities in the government revealed that the admission process in private unaided recognised schools in Delhi was primarily online through website.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","The concluding Chapter 5 recapitulates the key findings, conclusions and recommendations of the study for needful interventions.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,More than three fourth of the students are engaged in cleaning the bathrooms.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf","3.1.2 Notification of Rules In exercise of powers conferred under the RTE Act, the Government of Madhya Pradesh (GoMP) notified Right of Children to Free and Compulsory Education Rules, 2011 (MP RTE Rules), which came into force in March 2011.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"It must be ensured in all the schools that there are separate teachers for different subjects, especially for mathematics and Science.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,However there had been training of staff in the past three years.,Neutral
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,"The intended sample size for this survey was 25 states and UTs, covering approximately 70% of the country.",Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,Ed Degree and the rest had some qualification or the other.,Neutral
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",Table 2.13: Admissions in entry class in sample schools from 2015 to 2018in Urban Delhi Year Admission taken Left Out (Without TC) Boys Girls TOTAL Boy s Girls TOTAL No.,Neutral
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,"(xiv) There had been no drop out of students in classes VI to VIII, The state has no system of tracking the girls beyond class VIII and hence could not say about any failure to go beyond 8th class and the reasons for the same.",Neutral
