file_name,comment_text,stance_label,word_count,policy_domain,app_name,package_name,rating,policy_id,policy_title,domain,state,district,source_type,source_name,respondent_type,sentiment_label,cleaned_comment_text
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the scheme provides for a minimum reservation of 75 of the seats for girls belonging to sc st obc or minority communities and priority for the remaining 25 is accorded to girls from families below poverty line,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,ranking methodology a robust framework of ranking was developed to assess the villages districts and states on various sanitation parameters,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in almost all the kgbvs the health records of the girls are maintained the toilets bathrooms class rooms hostel rooms are generally kept fairly neat,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,jharkhand is not included in this table as it did not report historical values for upper primary school and kerala is excluded from the 2015 16 2018 19 period due to lack of data for 2015 16,against,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,higher education in india issues challenges and suggestions,against,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",theory of pedagogy identifies the student as an development and research services pvt,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the identification of girls for admission in kgbv is followed in an ad hoc manner,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,between 2015 16 and 2018 19 14 out of 17 states experienced a decline in the number of children receiving mid day meals with an average decrease of 16,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,urvashi boolchandani principal kgbv krishan garh alwar 9983488447 mrs,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in uttar pradesh a little more than 10 of the students reported that they don t have black board,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,bridge course and teachers training package sports for development of children life skill education with focus on adolescent stage and adolescent health and hygiene with special focus on nhm child right child protection issues,against,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,more than three fourth of the teachers possess the technical qualification of b,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,education for itself is still not the reason for increasing enrollment of these girls of note it is generally the responsibility of girls to take their younger siblings to school,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,kamini bhuriya name of village adavi father s name shree govind bhuriya police station tirla mother s name shreemati hamlata bhuriya age 19 kamini says i am kamini bhuriya,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,where the sample response from females is 111 55 5 and the response from male is 89 44 5 in number,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it has been asked from the teachers whether more than one class is taught in the same room which will indicate whether sufficient rooms are available or not,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,however in the case of ex students madhya pradesh were not satisfied,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,two third of the teachers possess only the minimum qualification of graduation,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",61 4 the jan shikshak shall maintain a list of children belonging to the disadvantaged group and the weaker section in the limits of neighbourhood of every unaided school aided and specified category schools within his her jurisdiction,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in the case of the non teaching staff by the very nature of job the staffs generally do not have any training,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,for example kerala and tamil nadu reported extending coverage to pre primary school students under the mdm scheme while karnataka has extended coverage to secondary schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,phil total chhattisgarh 3 9 0 12 25 0 75 0 0 0 100 0 it has been seen that 75 percent of the teachers interviewed were post graduates and the rest were graduates,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,it is housed under the ministry of consumer affairs food and public distribution 8 this count includes jammu and kashmir and ladakh as a single himalayan state,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,status of recognition of schools in mp 207 schools are sanctioned and all of them are established and functioning and all of them are recognized,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the results of the probe can be seen in the table below,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,this is the essence of a ph d thesis by the author 288 4,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,at the upper primary level emphasis will be on girls especially adolescent girls who are unable to go to regular schools,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,most of the girls have confirmed that the food is served according to menu,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,they should overcome their own prejudices and biases and efforts should be made by the teachers to encourage questioning and critiquing social practices that hinder confidence building among girls,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",india became one of 135 countries to make education a fundamental right of every child when the act came into force on 1 april 2010,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,whereas the scheme provides opportunity to reach such groups or girls only once during the enrolment drive,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the 12 teachers contacted have been asked by the survey team whether they conduct meeting among themselves to discuss issues related to school and studies,against,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",table 2 18 distribution of sample schools by area providing free items to students admitted under section 12 1 c of rte act 2009 in delhi list of items distribution of schools rural urban total no,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",many parents of ews dg children in these schools had a positive social experience about the treatment given to their children,for,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,it is a pity that in none of the six schools selected in chhattisgarh remedial education measures are adequacy of infrastructure for learning there are some basic infrastructures required for proper learning,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,newspapers and magazines should be provided,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,ix learning achievement is assessed by cce by session as well as annual assessment exam,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,table 10 presents the state wise usage of fortified products showing that karnataka rajasthan and tamil nadu are the only states that report fortified grains cereals,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",as per the rte act s no detention policy it is the responsibility of the teachers to improve the learning outcomes of the students and enable them to continue studying further,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the matters regarding taboos regarding menstruation is widely discussed in most of the schools ground realities s,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",table 2 16 admissions in entry class in sample schools by dg social ews and disability category under section 12 1 c of rte act 2009 from 2015 to 2018 in rural delhi category admission taken left out without tc number of students inc,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,after a while she decided that she had to do something rather than crying,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,lakshadweep reports the inclusion of all food items in the basket,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",no child of orphan and ews category got admitted in sampled schools during 2015 2018,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,haryana has the highest percentage 49 9 of menstrual hygiene management mhm arrangement in the village and in around 8 state there is no arrangement for menstrual hygiene management mhm in the village,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",for selection of 20 schools from each state 4 schools 2 each from urban and rural area were selected from each sampled district,neutral,,,,,,,,,,,,,,,
State-Survey-of-School-Meal-Programs-in-India-Report-with-Annexes.pdf,india s mid day meal mdm scheme is the largest school meal program in the world reaching approximately 100 million children,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,more than 75 percent of the current students in rajasthan have told that tlm are used in their class rooms for teaching,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,in madhya pradesh kgbvs it is seen that daily cleaning is done sanitary pads are provided cleaning agents are used and hand wash is emphasized,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",96 in delhi percentage of students enrolled under ews dg category wrt current strength was about 20,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,data provided by the districts was validated as per the evidence uploaded against claim,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",the recognised participating private schools should be graded as per available infrastructure and facilities and the applicants seeking admission should be asked to fill in the preferences of the schools accordingly,neutral,,,,,,,,,,,,,,,
"Sample Survey and Study under Section 12(1) (C) of the RTE Act, 2009.pdf",some states clearly define which children are eligible by specifying which population constitutes disadvantaged and weaker sections others keep the definition broad,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,being orphan condition of my family was pitiful so my father went to delhi for work and left me with my grandparents,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,academic and vocational courses in kgbv s should dismantle gender biases and stereotypes,neutral,,,,,,,,,,,,,,,
Dialnet-PublicOpinionOnTheNewEducationPolicy2020-8271400.pdf,the affirmative actions based appointments is not a solution and the reservation system should be diminishing rather than expanding to more people as it negatively impacts the meritorious students and the fair opportunities are being questioned,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,there are no separate rooms in the hostels for teachers to stay,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,supply of books to girls under the scheme every student is supposed to be supplied text books free of cost,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,teacher training programmes need to be based on continuous monitoring and feedback,neutral,,,,,,,,,,,,,,,
SSG-2022-report.pdf,whether there is stagnant water at the public place,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,however it is seen that 3 current students have not received the uniforms,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the same may be provided all schools should have teaching material no school is having bridge course,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,128 teachers involvement in hostel management next to the requirement of class room it is the hostel facility that is more important,neutral,,,,,,,,,,,,,,,
Evaluation of Kasturba Gandhi Balika Vidyalayas (KGBVs) Scheme.pdf,the minimum number of students for a teacher was 16 in the state,neutral,,,,,,,,,,,,,,,
